episode,timestep,reward
614,18425,6.77165
615,18455,15.363264
615,18470,6.760151
616,18490,32.383205
617,18510,6.00053
617,18510,8.239297
617,18535,6.727575
618,18555,6.778796
619,18570,8.945509
619,18585,7.581841
619,18590,24.492104
619,18590,21.429235
620,18620,5.302096
620,18620,4.549948
620,18620,7.512424
621,18650,13.508137
621,18655,5.297464
621,18655,5.297772
622,18670,11.634126
622,18670,7.479785
623,18690,5.334377
623,18710,6.017648
624,18730,10.768797
624,18735,11.978168
625,18760,7.417231
625,18770,14.509389
626,18790,14.699024
626,18805,10.27033
627,18810,7.391264
627,18830,14.900025
627,18835,6.779983
627,18835,9.55017
628,18855,7.448691
629,18870,5.320569
629,18890,8.213066
630,18910,8.19858
630,18920,13.452824
631,18955,12.084485
632,18970,11.746551
632,18985,11.162514
633,18990,25.770025
633,19005,5.303185
633,19015,9.02396
634,19040,8.244643
635,19060,6.789865
636,19100,6.034927
637,19110,10.384916
638,19150,6.034503
639,19190,18.266514
639,19195,6.802525
640,19220,13.535283
641,19240,15.106542
641,19250,8.759715
642,19260,6.046179
642,19285,13.569606
642,19285,5.311596
643,19295,22.431315
643,19305,6.720445
644,19335,13.990692
645,19360,11.006938
645,19365,9.059811
646,19380,11.973585
646,19380,13.36361
646,19405,6.824799
646,19405,10.485329
647,19435,8.272749
648,19440,5.301582
648,19450,6.737124
649,19475,6.046414
649,19480,6.03755
650,19515,9.805039
650,19525,6.734237
651,19550,10.746593
652,19580,9.705457
652,19585,8.953456
