episode,timestep,reward
78512,339300,3.0435
78587,339600,3.044
78662,339900,3.044
78737,340200,3.0441
78812,340500,3.0446
78887,340800,3.0446
78962,341100,3.0446
79037,341400,3.0444
79112,341700,3.0443
79187,342000,3.0441
79262,342300,3.044
79337,342600,3.044
79412,342900,3.0443
79487,343200,3.0441
79562,343500,3.0439
79637,343800,3.0441
79712,344100,3.0442
79787,344400,3.0443
79862,344700,3.0443
79937,345000,3.044
80012,345300,3.0445
80087,345600,3.0447
80162,345900,3.0449
80237,346200,3.0449
80312,346500,3.0443
80387,346800,3.0444
80462,347100,3.0444
80537,347400,3.0442
80612,347700,3.0446
80687,348000,3.045
80762,348300,3.0444
80837,348600,3.0445
80912,348900,3.0444
80987,349200,3.0446
81062,349500,3.045
81137,349800,3.0443
81212,350100,3.0444
81287,350400,3.0443
81362,350700,3.0443
81437,351000,3.0446
81512,351300,3.0449
81587,351600,3.0451
81662,351900,3.0453
81737,352200,3.0447
81812,352500,3.0444
81887,352800,3.0445
81962,353100,3.0448
82037,353400,3.0449
82112,353700,3.045
82187,354000,3.045
82262,354300,3.0449
82337,354600,3.0448
82412,354900,3.0449
82487,355200,3.0449
82562,355500,3.045
82637,355800,3.045
82712,356100,3.0451
82787,356400,3.0452
82862,356700,3.0452
82937,357000,3.0452
83012,357300,3.0449
83087,357600,3.0449
83162,357900,3.0449
83237,358200,3.0452
83312,358500,3.0451
83387,358800,3.0449
83462,359100,3.0449
83537,359400,3.0451
83612,359700,3.0444
83687,360000,3.0435
83762,360300,3.0435
83837,360600,3.0432
83912,360900,3.0431
83987,361200,3.043
84062,361500,3.043
84137,361800,3.0433
84212,362100,3.0434
84287,362400,3.0432
84362,362700,3.0436
84437,363000,3.0439
84512,363300,3.0437
84587,363600,3.0436
84662,363900,3.0435
84737,364200,3.0434
84812,364500,3.0435
84887,364800,3.0436
84962,365100,3.0439
85037,365400,3.0439
85112,365700,3.0438
85187,366000,3.0438
85262,366300,3.0439
85337,366600,3.0441
85412,366900,3.0443
85482,367200,3.2382
85542,367500,3.7976
85616,367800,3.1257
85691,368100,3.0441
85766,368400,3.044
85841,368700,3.044
85916,369000,3.0438
85991,369300,3.0435
86066,369600,3.0435
86141,369900,3.0434
86216,370200,3.0435
86291,370500,3.0435
86366,370800,3.0437
86441,371100,3.0437
86516,371400,3.0437
86591,371700,3.0437
86666,372000,3.0436
86741,372300,3.0434
86816,372600,3.0435
86891,372900,3.0437
86966,373200,3.0438
87041,373500,3.0438
87116,373800,3.0438
87191,374100,3.0438
87266,374400,3.0439
87341,374700,3.0439
87416,375000,3.0439
87491,375300,3.0438
87566,375600,3.0438
87641,375900,3.0439
87716,376200,3.0439
87791,376500,3.0439
87866,376800,3.044
87941,377100,3.0442
88016,377400,3.0442
88091,377700,3.0443
88166,378000,3.0441
88241,378300,3.0444
88316,378600,3.0448
88388,378900,3.1486
88448,379200,3.7958
88508,379500,3.7957
88568,379800,3.7955
88628,380100,3.7956
88688,380400,3.7955
88748,380700,3.7954
88808,381000,3.7958
88868,381300,3.7962
88928,381600,3.7963
88988,381900,3.7963
89048,382200,3.7962
89107,382500,3.8605
89167,382800,3.8032
89227,383100,3.8056
89278,383400,4.4811
89338,383700,3.8013
89398,384000,3.8026
89458,384300,3.8038
89518,384600,3.8026
89578,384900,3.8024
